OrderNumber,Sales Channel,WarehouseCode,ProcuredDate,OrderDate,ShipDate,DeliveryDate,CurrencyCode,_SalesTeamID,_CustomerID,_StoreID,_ProductID,Order Quantity,Discount Applied,Unit Price,Unit Cost
SO - 0006274,Distributor,WARE-MKL1006,3/10/2020,6/1/2020,6/29/2020,7/5/2020,USD,20,20,355,7,7,0.2,241.20,159.19
SO - 0006275,Distributor,WARE-XYS1001,3/10/2020,6/1/2020,6/23/2020,7/3/2020,USD,22,3,52,47,4,0.05,"3,805.60","1,598.35"
SO - 0006276,In-Store,WARE-PUJ1005,3/10/2020,6/1/2020,6/13/2020,6/18/2020,USD,9,4,281,8,1,0.1,"2,525.90","1,288.21"
SO - 0006277,Wholesale,WARE-XYS1001,3/10/2020,6/1/2020,6/28/2020,7/6/2020,USD,27,8,53,19,2,0.3,"1,118.90",749.66
SO - 0006278,In-Store,WARE-NBV1002,3/10/2020,6/1/2020,6/14/2020,6/21/2020,USD,4,1,75,26,3,0.075,"1,715.20","1,457.92"
SO - 0006279,In-Store,WARE-UHY1004,3/10/2020,6/1/2020,6/14/2020,6/23/2020,USD,8,43,233,45,3,0.1,"3,845.80","1,538.32"
SO - 0006280,In-Store,WARE-MKL1006,3/10/2020,6/1/2020,6/17/2020,6/25/2020,USD,4,47,342,40,7,0.075,"1,755.40",754.82
SO - 0006281,In-Store,WARE-MKL1006,3/10/2020,6/1/2020,6/13/2020,6/14/2020,USD,3,8,352,35,6,0.05,"1,788.90",983.90
SO - 0006282,In-Store,WARE-XYS1001,3/10/2020,6/1/2020,6/27/2020,7/3/2020,USD,6,30,26,26,8,0.075,"3,959.70","2,336.22"
SO - 0006283,Online,WARE-NMK1003,3/10/2020,6/1/2020,6/22/2020,6/30/2020,USD,19,29,128,8,2,0.05,"1,688.40","1,435.14"
SO - 0006284,In-Store,WARE-XYS1001,3/10/2020,6/1/2020,6/15/2020,6/20/2020,USD,3,37,36,46,1,0.075,984.90,630.34
SO - 0006285,Distributor,WARE-PUJ1005,3/10/2020,6/1/2020,6/16/2020,6/17/2020,USD,22,12,293,27,4,0.075,"3,953.00","1,620.73"
SO - 0006286,Online,WARE-PUJ1005,3/10/2020,6/1/2020,6/9/2020,6/10/2020,USD,18,11,296,38,1,0.2,"5,286.30","3,013.19"
SO - 0006287,Online,WARE-UHY1004,3/10/2020,6/1/2020,6/16/2020,6/23/2020,USD,13,26,232,16,2,0.1,884.40,459.89
SO - 0006288,In-Store,WARE-XYS1001,3/10/2020,6/2/2020,6/24/2020,6/29/2020,USD,2,41,11,37,1,0.2,"1,038.50",571.18
SO - 0006289,In-Store,WARE-MKL1006,3/10/2020,6/2/2020,6/19/2020,6/28/2020,USD,10,22,335,17,6,0.075,"5,138.90","4,162.51"
SO - 0006290,Distributor,WARE-MKL1006,3/10/2020,6/2/2020,6/17/2020,6/26/2020,USD,23,24,356,2,1,0.1,804.00,385.92
SO - 0006291,Online,WARE-PUJ1005,12/1/2019,6/2/2020,6/6/2020,6/7/2020,USD,15,20,322,12,4,0.1,167.50,130.65
SO - 0006292,In-Store,WARE-NMK1003,3/10/2020,6/2/2020,6/24/2020,6/28/2020,USD,6,21,131,28,2,0.1,"2,311.50","1,109.52"
SO - 0006293,Wholesale,WARE-MKL1006,3/10/2020,6/2/2020,6/10/2020,6/20/2020,USD,28,7,362,25,4,0.05,"3,845.80","1,769.07"
SO - 0006294,Distributor,WARE-PUJ1005,3/10/2020,6/3/2020,6/15/2020,6/24/2020,USD,21,4,301,46,3,0.075,"1,943.00","1,165.80"
SO - 0006295,In-Store,WARE-NMK1003,3/10/2020,6/3/2020,6/13/2020,6/17/2020,USD,8,37,131,19,4,0.075,"1,125.60",709.13
SO - 0006296,Online,WARE-XYS1001,3/10/2020,6/3/2020,6/15/2020,6/18/2020,USD,14,15,29,20,7,0.2,"3,912.80","1,643.38"
SO - 0006297,Distributor,WARE-UHY1004,3/10/2020,6/3/2020,6/18/2020,6/23/2020,USD,22,6,216,17,3,0.3,"3,859.20","1,698.05"
SO - 0006298,Distributor,WARE-MKL1006,3/10/2020,6/3/2020,6/18/2020,6/26/2020,USD,25,26,356,38,8,0.075,"3,993.20","1,597.28"
SO - 0006299,Online,WARE-NMK1003,3/10/2020,6/3/2020,6/29/2020,7/1/2020,USD,19,28,109,6,1,0.2,"3,705.10","2,482.42"
SO - 0006300,In-Store,WARE-NMK1003,3/10/2020,6/3/2020,6/17/2020,6/22/2020,USD,3,33,122,43,5,0.05,"1,085.40",738.07
SO - 0006301,Distributor,WARE-PUJ1005,3/10/2020,6/3/2020,6/24/2020,6/25/2020,USD,23,42,318,9,5,0.05,"1,949.70",896.86
SO - 0006302,In-Store,WARE-NMK1003,3/10/2020,6/3/2020,6/19/2020,6/27/2020,USD,10,7,100,32,4,0.15,"3,953.00","3,360.05"
SO - 0006303,Online,WARE-NBV1002,12/1/2019,6/4/2020,6/30/2020,7/2/2020,USD,17,19,75,35,3,0.05,"1,072.00",728.96
SO - 0006304,In-Store,WARE-NMK1003,3/10/2020,6/4/2020,6/28/2020,7/2/2020,USD,11,13,148,29,6,0.075,"2,492.40","2,043.77"
SO - 0006305,Distributor,WARE-NMK1003,3/10/2020,6/4/2020,6/11/2020,6/20/2020,USD,25,7,191,32,7,0.05,"2,934.60","1,643.38"
SO - 0006306,Online,WARE-MKL1006,3/10/2020,6/4/2020,7/1/2020,7/10/2020,USD,13,21,353,27,8,0.2,207.70,89.31
SO - 0006307,Online,WARE-NMK1003,3/10/2020,6/4/2020,6/20/2020,6/29/2020,USD,16,21,164,7,7,0.15,"5,902.70","3,069.40"
SO - 0006308,Wholesale,WARE-XYS1001,3/10/2020,6/4/2020,6/29/2020,7/5/2020,USD,27,39,1,19,8,0.1,214.40,124.35
SO - 0006309,In-Store,WARE-MKL1006,3/10/2020,6/4/2020,6/9/2020,6/13/2020,USD,4,44,361,28,2,0.05,958.10,747.32
SO - 0006310,In-Store,WARE-XYS1001,3/10/2020,6/4/2020,6/12/2020,6/18/2020,USD,8,21,13,16,4,0.075,"2,546.00","1,196.62"
SO - 0006311,Online,WARE-XYS1001,12/1/2019,6/4/2020,6/21/2020,6/30/2020,USD,16,49,30,27,7,0.075,"2,780.50","2,057.57"
SO - 0006312,Distributor,WARE-PUJ1005,3/10/2020,6/4/2020,6/18/2020,6/24/2020,USD,23,29,284,7,2,0.1,"2,010.00",824.10
SO - 0006313,In-Store,WARE-PUJ1005,3/10/2020,6/5/2020,6/18/2020,6/24/2020,USD,4,9,327,27,6,0.15,"1,822.40","1,530.82"
SO - 0006314,Online,WARE-MKL1006,3/10/2020,6/5/2020,6/23/2020,6/26/2020,USD,20,31,334,4,2,0.2,"2,010.00",884.40
SO - 0006315,In-Store,WARE-MKL1006,3/10/2020,6/5/2020,6/30/2020,7/2/2020,USD,7,13,343,28,2,0.2,"3,973.10","2,066.01"
SO - 0006316,In-Store,WARE-XYS1001,12/1/2019,6/5/2020,6/24/2020,7/4/2020,USD,6,22,22,33,1,0.075,"1,319.90",989.93
SO - 0006317,In-Store,WARE-PUJ1005,3/10/2020,6/5/2020,6/27/2020,7/1/2020,USD,3,36,284,17,6,0.075,"2,378.50","1,070.33"
SO - 0006318,Online,WARE-NMK1003,3/10/2020,6/5/2020,6/19/2020,6/24/2020,USD,18,43,109,31,6,0.075,737.00,574.86
SO - 0006319,In-Store,WARE-MKL1006,3/10/2020,6/5/2020,7/1/2020,7/4/2020,USD,6,11,336,17,1,0.075,"2,586.20","1,965.51"
SO - 0006320,In-Store,WARE-MKL1006,3/10/2020,6/5/2020,6/11/2020,6/18/2020,USD,7,41,337,5,7,0.1,"3,999.90","2,159.95"
SO - 0006321,Online,WARE-XYS1001,3/10/2020,6/5/2020,6/22/2020,6/25/2020,USD,13,12,6,6,1,0.05,"3,939.60","2,481.95"
SO - 0006322,Online,WARE-NMK1003,3/10/2020,6/5/2020,6/29/2020,7/4/2020,USD,12,35,131,27,8,0.15,"3,725.20","2,756.65"
SO - 0006323,Distributor,WARE-UHY1004,3/10/2020,6/5/2020,6/7/2020,6/17/2020,USD,21,39,229,10,3,0.05,"2,525.90","1,010.36"
SO - 0006324,In-Store,WARE-NMK1003,3/10/2020,6/6/2020,6/30/2020,7/9/2020,USD,4,7,144,3,2,0.2,"1,809.00",741.69
SO - 0006325,Online,WARE-XYS1001,3/10/2020,6/6/2020,7/3/2020,7/5/2020,USD,14,22,22,7,1,0.15,"1,963.10","1,138.60"
SO - 0006326,Online,WARE-XYS1001,3/10/2020,6/6/2020,6/15/2020,6/18/2020,USD,16,42,28,2,7,0.2,"2,800.60","1,316.28"
SO - 0006327,Distributor,WARE-XYS1001,3/10/2020,6/6/2020,6/16/2020,6/20/2020,USD,22,18,54,13,4,0.05,"4,013.30","2,929.71"
SO - 0006328,In-Store,WARE-XYS1001,3/10/2020,6/6/2020,6/25/2020,6/29/2020,USD,8,27,6,26,8,0.1,247.90,114.03
SO - 0006329,Online,WARE-PUJ1005,3/10/2020,6/6/2020,7/3/2020,7/12/2020,USD,18,1,314,34,8,0.075,"2,713.50","1,600.97"
SO - 0006330,Online,WARE-MKL1006,3/10/2020,6/6/2020,6/20/2020,6/23/2020,USD,16,49,339,15,3,0.15,"3,162.40","1,612.82"
SO - 0006331,Distributor,WARE-XYS1001,3/10/2020,6/7/2020,6/28/2020,7/2/2020,USD,22,26,57,32,2,0.15,"1,078.70",571.71
SO - 0006332,In-Store,WARE-UHY1004,3/10/2020,6/7/2020,6/14/2020,6/19/2020,USD,5,34,218,43,2,0.05,"2,391.90","1,172.03"
SO - 0006333,In-Store,WARE-UHY1004,3/10/2020,6/7/2020,6/15/2020,6/21/2020,USD,10,3,207,12,3,0.4,207.70,103.85
SO - 0006334,In-Store,WARE-PUJ1005,3/10/2020,6/7/2020,6/26/2020,7/4/2020,USD,12,37,266,12,6,0.3,"1,125.60",472.75
SO - 0006335,Online,WARE-NBV1002,3/10/2020,6/7/2020,6/28/2020,7/3/2020,USD,12,44,83,31,1,0.075,"1,929.60","1,080.58"
SO - 0006336,Wholesale,WARE-NBV1002,3/10/2020,6/7/2020,6/19/2020,6/26/2020,USD,27,46,75,43,1,0.05,"2,934.60","2,230.30"
SO - 0006337,Wholesale,WARE-NMK1003,3/10/2020,6/7/2020,7/1/2020,7/9/2020,USD,28,27,188,30,8,0.05,268.00,160.80
SO - 0006338,Online,WARE-PUJ1005,3/10/2020,6/7/2020,7/3/2020,7/10/2020,USD,20,49,298,6,1,0.15,"3,979.80","3,144.04"
SO - 0006339,In-Store,WARE-NMK1003,3/10/2020,6/7/2020,7/1/2020,7/4/2020,USD,2,22,156,8,6,0.1,"2,881.00","2,362.42"
SO - 0006340,Online,WARE-NMK1003,3/10/2020,6/7/2020,7/5/2020,7/14/2020,USD,18,35,171,15,8,0.1,254.60,150.21
SO - 0006341,In-Store,WARE-NMK1003,3/10/2020,6/8/2020,6/23/2020,6/29/2020,USD,11,9,144,47,4,0.075,"3,926.20","2,826.86"
SO - 0006342,Online,WARE-NMK1003,3/10/2020,6/8/2020,6/22/2020,6/25/2020,USD,17,16,153,35,4,0.1,"2,626.40","1,891.01"
SO - 0006343,Online,WARE-XYS1001,3/10/2020,6/8/2020,6/23/2020,7/1/2020,USD,19,43,48,27,1,0.3,"1,869.30","1,271.12"
SO - 0006344,In-Store,WARE-XYS1001,3/10/2020,6/8/2020,7/4/2020,7/7/2020,USD,11,10,24,23,5,0.05,"2,519.20","1,990.17"
SO - 0006345,Distributor,WARE-PUJ1005,3/10/2020,6/8/2020,6/28/2020,7/4/2020,USD,23,27,265,20,1,0.1,"1,072.00",503.84
SO - 0006346,Online,WARE-NMK1003,3/10/2020,6/8/2020,6/29/2020,7/7/2020,USD,16,46,110,36,4,0.05,"1,185.90",640.39
SO - 0006347,Wholesale,WARE-XYS1001,3/10/2020,6/9/2020,6/17/2020,6/25/2020,USD,27,18,39,36,3,0.15,"1,125.60",529.03
SO - 0006348,In-Store,WARE-NMK1003,3/10/2020,6/9/2020,6/11/2020,6/19/2020,USD,2,10,186,21,6,0.15,"3,979.80","2,427.68"
SO - 0006349,Online,WARE-NMK1003,3/10/2020,6/9/2020,6/26/2020,6/27/2020,USD,14,17,199,14,2,0.1,804.00,329.64
SO - 0006350,Distributor,WARE-UHY1004,3/10/2020,6/9/2020,6/25/2020,7/1/2020,USD,23,20,241,12,8,0.1,958.10,411.98
SO - 0006351,Distributor,WARE-PUJ1005,3/10/2020,6/9/2020,6/12/2020,6/21/2020,USD,23,26,309,14,6,0.4,"2,680.00","1,259.60"
SO - 0006352,In-Store,WARE-XYS1001,3/10/2020,6/10/2020,6/28/2020,7/4/2020,USD,3,11,51,46,6,0.075,"1,976.50","1,600.97"
SO - 0006353,Distributor,WARE-NMK1003,3/10/2020,6/10/2020,7/8/2020,7/17/2020,USD,23,2,136,23,2,0.15,"1,038.50",654.26
SO - 0006354,Online,WARE-NMK1003,3/10/2020,6/10/2020,7/4/2020,7/8/2020,USD,15,11,89,26,2,0.075,"2,559.40","1,484.45"
SO - 0006355,Distributor,WARE-XYS1001,3/10/2020,6/10/2020,6/21/2020,6/26/2020,USD,24,27,45,2,3,0.075,"1,118.90",525.88
SO - 0006356,Online,WARE-NMK1003,3/10/2020,6/10/2020,6/18/2020,6/25/2020,USD,19,48,154,7,6,0.1,"2,539.30","1,244.26"
SO - 0006357,In-Store,WARE-NMK1003,3/10/2020,6/10/2020,6/24/2020,6/26/2020,USD,9,33,148,7,3,0.05,"1,125.60",934.25
SO - 0006358,Online,WARE-PUJ1005,3/10/2020,6/10/2020,6/15/2020,6/17/2020,USD,20,7,285,15,7,0.075,"1,996.60","1,098.13"
SO - 0006359,Online,WARE-PUJ1005,3/10/2020,6/10/2020,6/17/2020,6/27/2020,USD,12,36,317,38,3,0.15,"1,956.40","1,545.56"
SO - 0006360,Distributor,WARE-NMK1003,3/10/2020,6/11/2020,7/6/2020,7/16/2020,USD,22,44,154,46,7,0.1,"3,323.20","2,592.10"
SO - 0006361,Online,WARE-MKL1006,3/10/2020,6/11/2020,6/17/2020,6/27/2020,USD,18,42,358,24,6,0.15,"1,005.00",482.40
SO - 0006362,In-Store,WARE-UHY1004,3/10/2020,6/11/2020,6/14/2020,6/15/2020,USD,3,50,210,40,6,0.075,"5,386.80","3,070.48"
SO - 0006363,Online,WARE-NBV1002,3/10/2020,6/11/2020,6/27/2020,7/6/2020,USD,20,5,66,23,7,0.15,"5,480.60","3,672.00"
SO - 0006364,In-Store,WARE-UHY1004,3/10/2020,6/11/2020,6/30/2020,7/2/2020,USD,2,6,224,19,5,0.3,"5,185.80","2,644.76"
SO - 0006365,Online,WARE-NMK1003,3/10/2020,6/11/2020,6/30/2020,7/4/2020,USD,20,12,94,6,2,0.075,"1,005.00",532.65
SO - 0006366,In-Store,WARE-NMK1003,3/10/2020,6/11/2020,7/8/2020,7/18/2020,USD,8,36,160,33,5,0.05,"1,715.20","1,080.58"
SO - 0006367,In-Store,WARE-PUJ1005,3/10/2020,6/11/2020,6/29/2020,7/3/2020,USD,1,23,263,11,1,0.1,783.90,399.79
SO - 0006368,Online,WARE-PUJ1005,3/10/2020,6/11/2020,7/3/2020,7/12/2020,USD,15,32,313,22,8,0.05,214.40,132.93
SO - 0006369,In-Store,WARE-NBV1002,3/10/2020,6/11/2020,6/14/2020,6/23/2020,USD,11,1,75,4,7,0.2,"1,058.60",561.06
SO - 0006370,In-Store,WARE-PUJ1005,3/10/2020,6/11/2020,6/30/2020,7/3/2020,USD,11,29,295,22,8,0.15,"1,695.10","1,101.82"
SO - 0006371,Online,WARE-NBV1002,3/10/2020,6/12/2020,7/2/2020,7/11/2020,USD,17,27,86,3,6,0.2,"2,385.20","1,025.64"
SO - 0006372,Online,WARE-UHY1004,3/10/2020,6/12/2020,7/7/2020,7/14/2020,USD,16,31,253,38,1,0.15,"1,279.70",652.65
SO - 0006373,In-Store,WARE-PUJ1005,3/10/2020,6/12/2020,7/4/2020,7/14/2020,USD,5,36,283,41,6,0.05,"3,028.40","1,877.61"
SO - 0006374,Online,WARE-XYS1001,3/10/2020,6/12/2020,6/25/2020,6/30/2020,USD,13,38,47,43,5,0.075,"1,125.60",855.46
SO - 0006375,In-Store,WARE-NMK1003,3/10/2020,6/12/2020,7/3/2020,7/4/2020,USD,10,20,159,24,2,0.4,904.50,407.03
SO - 0006376,Online,WARE-PUJ1005,3/10/2020,6/12/2020,7/4/2020,7/13/2020,USD,13,4,307,15,4,0.15,"2,425.40",970.16
SO - 0006377,In-Store,WARE-NMK1003,3/10/2020,6/13/2020,6/26/2020,6/29/2020,USD,5,18,131,4,2,0.1,"5,601.20","4,032.86"
SO - 0006378,Online,WARE-NMK1003,3/10/2020,6/13/2020,6/21/2020,6/29/2020,USD,20,1,193,13,4,0.15,"1,768.80","1,308.91"
SO - 0006379,In-Store,WARE-XYS1001,3/10/2020,6/13/2020,6/30/2020,7/5/2020,USD,4,13,8,33,3,0.1,"1,038.50",726.95
SO - 0006380,Distributor,WARE-MKL1006,3/10/2020,6/13/2020,7/1/2020,7/10/2020,USD,22,39,356,7,1,0.05,904.50,587.93
SO - 0006381,Online,WARE-NMK1003,3/10/2020,6/13/2020,6/26/2020,6/29/2020,USD,12,37,187,31,7,0.05,"3,102.10","1,271.86"
SO - 0006382,Online,WARE-UHY1004,3/10/2020,6/13/2020,7/8/2020,7/10/2020,USD,15,42,245,38,7,0.075,"2,398.60","1,223.29"
SO - 0006383,In-Store,WARE-XYS1001,3/10/2020,6/13/2020,6/30/2020,7/7/2020,USD,2,17,22,31,1,0.1,"2,659.90","2,207.72"
SO - 0006384,In-Store,WARE-PUJ1005,3/10/2020,6/14/2020,6/20/2020,6/25/2020,USD,8,17,266,38,3,0.05,"1,266.30",810.43
SO - 0006385,Online,WARE-PUJ1005,3/10/2020,6/14/2020,7/3/2020,7/12/2020,USD,14,49,323,10,3,0.05,"3,879.30","2,715.51"
SO - 0006386,Wholesale,WARE-MKL1006,3/10/2020,6/14/2020,7/9/2020,7/14/2020,USD,28,27,334,32,4,0.1,"1,742.00","1,323.92"
SO - 0006387,In-Store,WARE-NMK1003,3/10/2020,6/14/2020,7/11/2020,7/17/2020,USD,3,4,195,36,3,0.1,"3,242.80","1,751.11"
SO - 0006388,In-Store,WARE-MKL1006,3/10/2020,6/14/2020,7/5/2020,7/10/2020,USD,1,34,356,37,7,0.05,"1,051.90",715.29
SO - 0006389,Wholesale,WARE-NMK1003,3/10/2020,6/14/2020,6/29/2020,7/1/2020,USD,27,22,155,35,8,0.075,"1,139.00",455.60
SO - 0006390,Online,WARE-UHY1004,3/10/2020,6/15/2020,6/21/2020,6/23/2020,USD,18,48,256,45,6,0.05,"5,159.00","2,321.55"
SO - 0006391,In-Store,WARE-NBV1002,3/10/2020,6/15/2020,7/8/2020,7/12/2020,USD,2,34,61,24,1,0.075,"3,691.70","2,104.27"
SO - 0006392,Online,WARE-NMK1003,3/10/2020,6/15/2020,6/23/2020,7/3/2020,USD,18,31,118,4,7,0.075,797.30,518.25
SO - 0006393,Distributor,WARE-PUJ1005,3/10/2020,6/15/2020,7/13/2020,7/14/2020,USD,23,36,314,24,8,0.075,"1,969.80",965.20
SO - 0006394,In-Store,WARE-NBV1002,3/10/2020,6/15/2020,6/27/2020,7/5/2020,USD,9,4,72,1,6,0.05,201.00,82.41
SO - 0006395,Distributor,WARE-NMK1003,3/10/2020,6/15/2020,7/7/2020,7/9/2020,USD,20,34,193,27,6,0.15,"5,453.80","3,544.97"
SO - 0006396,Wholesale,WARE-MKL1006,3/10/2020,6/15/2020,6/18/2020,6/21/2020,USD,26,39,333,13,6,0.075,"5,038.40","3,375.73"
SO - 0006397,In-Store,WARE-NMK1003,3/10/2020,6/15/2020,7/11/2020,7/18/2020,USD,11,1,129,3,3,0.3,"2,324.90","1,534.43"
SO - 0006398,In-Store,WARE-NBV1002,3/10/2020,6/15/2020,6/27/2020,7/4/2020,USD,12,6,70,7,4,0.05,"3,417.00","2,084.37"
SO - 0006399,In-Store,WARE-NMK1003,3/10/2020,6/16/2020,7/13/2020,7/17/2020,USD,4,50,121,1,4,0.05,"1,333.30","1,026.64"
SO - 0006400,Distributor,WARE-NMK1003,3/10/2020,6/16/2020,7/14/2020,7/18/2020,USD,21,36,141,32,7,0.075,"5,219.30","3,027.19"
SO - 0006401,In-Store,WARE-NMK1003,3/10/2020,6/16/2020,6/26/2020,6/30/2020,USD,3,35,186,38,1,0.3,"1,078.70",776.66
SO - 0006402,In-Store,WARE-NBV1002,3/10/2020,6/16/2020,6/21/2020,6/26/2020,USD,10,39,80,12,2,0.1,"1,849.20","1,442.38"
SO - 0006403,In-Store,WARE-XYS1001,3/10/2020,6/16/2020,6/19/2020,6/27/2020,USD,11,6,11,42,3,0.075,"1,333.30",986.64
SO - 0006404,Wholesale,WARE-NBV1002,3/10/2020,6/16/2020,6/19/2020,6/20/2020,USD,25,17,74,38,2,0.05,"2,010.00","1,467.30"
SO - 0006405,In-Store,WARE-NMK1003,3/10/2020,6/17/2020,7/14/2020,7/16/2020,USD,2,8,195,26,7,0.05,857.60,514.56
SO - 0006406,In-Store,WARE-MKL1006,3/10/2020,6/17/2020,7/13/2020,7/14/2020,USD,9,37,350,2,1,0.075,"3,973.10","2,622.25"
SO - 0006407,In-Store,WARE-UHY1004,3/10/2020,6/17/2020,7/15/2020,7/19/2020,USD,11,26,238,42,4,0.2,"1,118.90",861.55
SO - 0006408,Distributor,WARE-XYS1001,3/10/2020,6/17/2020,6/29/2020,6/30/2020,USD,21,25,45,2,3,0.05,"2,532.60","2,000.75"
SO - 0006409,In-Store,WARE-UHY1004,3/10/2020,6/17/2020,7/3/2020,7/12/2020,USD,6,41,259,16,5,0.075,"3,544.30","2,020.25"
SO - 0006410,Wholesale,WARE-PUJ1005,3/10/2020,6/17/2020,6/27/2020,7/5/2020,USD,28,24,319,13,2,0.075,"2,586.20","1,086.20"
SO - 0006411,In-Store,WARE-PUJ1005,3/10/2020,6/17/2020,6/25/2020,7/2/2020,USD,2,19,308,21,7,0.05,"3,839.10","2,956.11"
SO - 0006412,Online,WARE-MKL1006,3/10/2020,6/17/2020,7/4/2020,7/11/2020,USD,16,48,361,32,2,0.075,"1,058.60",868.05
SO - 0006413,Online,WARE-XYS1001,3/10/2020,6/17/2020,7/15/2020,7/23/2020,USD,14,28,31,35,4,0.4,167.50,98.83
SO - 0006414,In-Store,WARE-XYS1001,3/10/2020,6/17/2020,6/26/2020,7/1/2020,USD,5,11,41,22,8,0.4,924.60,591.74
SO - 0006415,Distributor,WARE-NBV1002,3/10/2020,6/18/2020,6/24/2020,6/27/2020,USD,21,29,85,47,5,0.2,"4,013.30","2,809.31"
SO - 0006416,Online,WARE-UHY1004,3/10/2020,6/18/2020,7/15/2020,7/25/2020,USD,12,22,259,47,3,0.15,864.30,579.08
SO - 0006417,Online,WARE-NMK1003,3/10/2020,6/18/2020,7/9/2020,7/15/2020,USD,13,11,166,5,7,0.15,"2,371.80","1,778.85"
SO - 0006418,Distributor,WARE-UHY1004,3/10/2020,6/18/2020,6/28/2020,6/30/2020,USD,21,12,234,26,6,0.075,214.40,143.65
SO - 0006419,Distributor,WARE-XYS1001,3/10/2020,6/18/2020,7/4/2020,7/13/2020,USD,22,41,2,20,7,0.1,"1,058.60",666.92
SO - 0006420,In-Store,WARE-UHY1004,3/10/2020,6/18/2020,7/9/2020,7/12/2020,USD,10,4,212,41,5,0.1,"1,065.30",511.34
SO - 0006421,Wholesale,WARE-NMK1003,3/10/2020,6/18/2020,7/9/2020,7/14/2020,USD,27,22,192,13,1,0.15,"1,105.50",906.51
SO - 0006422,Distributor,WARE-UHY1004,3/10/2020,6/18/2020,7/13/2020,7/16/2020,USD,21,18,228,4,4,0.2,"2,646.50","1,879.02"
SO - 0006423,Online,WARE-UHY1004,3/10/2020,6/18/2020,6/28/2020,7/5/2020,USD,13,8,260,44,1,0.075,"2,264.60","1,789.03"
SO - 0006424,Online,WARE-PUJ1005,3/10/2020,6/19/2020,6/24/2020,7/4/2020,USD,14,2,275,13,6,0.05,"1,232.80",862.96
SO - 0006425,In-Store,WARE-NMK1003,3/10/2020,6/19/2020,6/26/2020,6/29/2020,USD,6,40,146,22,1,0.05,"3,819.00","1,909.50"
SO - 0006426,In-Store,WARE-XYS1001,3/10/2020,6/19/2020,7/8/2020,7/17/2020,USD,5,39,29,24,2,0.2,"1,011.70",819.48
SO - 0006427,In-Store,WARE-NMK1003,3/10/2020,6/19/2020,6/29/2020,7/5/2020,USD,3,34,129,46,3,0.075,"2,566.10","1,206.07"
SO - 0006428,Wholesale,WARE-XYS1001,3/10/2020,6/19/2020,7/4/2020,7/7/2020,USD,26,22,6,21,5,0.075,"2,934.60","1,437.95"
SO - 0006429,Wholesale,WARE-NMK1003,3/10/2020,6/19/2020,7/6/2020,7/7/2020,USD,27,3,94,17,3,0.075,"1,159.10",672.28
SO - 0006430,In-Store,WARE-PUJ1005,3/10/2020,6/19/2020,6/29/2020,7/9/2020,USD,5,50,283,37,4,0.075,"1,112.20",500.49
SO - 0006431,Online,WARE-PUJ1005,3/10/2020,6/20/2020,7/5/2020,7/10/2020,USD,16,21,265,25,4,0.075,"1,829.10","1,207.21"
SO - 0006432,In-Store,WARE-PUJ1005,3/10/2020,6/20/2020,7/7/2020,7/10/2020,USD,7,21,303,45,2,0.4,"1,896.10","1,573.76"
SO - 0006433,In-Store,WARE-NMK1003,3/10/2020,6/20/2020,7/12/2020,7/13/2020,USD,4,39,120,27,7,0.05,"2,974.80","1,784.88"
SO - 0006434,Online,WARE-NMK1003,3/10/2020,6/20/2020,7/11/2020,7/12/2020,USD,16,5,122,7,7,0.075,"5,654.80","3,110.14"
SO - 0006435,Distributor,WARE-MKL1006,3/10/2020,6/20/2020,7/16/2020,7/25/2020,USD,22,30,356,31,3,0.05,944.70,803.00
SO - 0006436,Distributor,WARE-NMK1003,3/10/2020,6/20/2020,7/2/2020,7/10/2020,USD,21,31,197,9,4,0.075,"1,782.20","1,372.29"
SO - 0006437,Online,WARE-XYS1001,3/10/2020,6/20/2020,7/18/2020,7/24/2020,USD,16,7,28,12,8,0.05,"3,048.50","2,438.80"
SO - 0006438,Online,WARE-UHY1004,3/10/2020,6/20/2020,7/18/2020,7/27/2020,USD,14,16,247,11,3,0.3,924.60,453.05
SO - 0006439,Online,WARE-NMK1003,3/10/2020,6/21/2020,7/19/2020,7/20/2020,USD,16,5,158,12,8,0.2,864.30,432.15
SO - 0006440,Distributor,WARE-MKL1006,3/10/2020,6/21/2020,7/19/2020,7/24/2020,USD,25,37,350,3,7,0.05,"2,472.30","1,928.39"
SO - 0006441,Wholesale,WARE-UHY1004,3/10/2020,6/21/2020,7/9/2020,7/12/2020,USD,27,4,246,45,6,0.075,"2,666.60","2,239.94"
SO - 0006442,In-Store,WARE-UHY1004,3/10/2020,6/21/2020,7/4/2020,7/10/2020,USD,11,41,224,20,2,0.05,"1,078.70",862.96
SO - 0006443,Wholesale,WARE-UHY1004,3/10/2020,6/21/2020,7/4/2020,7/10/2020,USD,28,6,261,1,5,0.15,254.60,175.67
SO - 0006444,Online,WARE-XYS1001,3/10/2020,6/21/2020,7/2/2020,7/7/2020,USD,16,27,28,45,1,0.075,241.20,149.54
SO - 0006445,In-Store,WARE-UHY1004,3/10/2020,6/21/2020,6/27/2020,7/6/2020,USD,5,24,246,39,2,0.075,"1,025.10",635.56
SO - 0006446,In-Store,WARE-PUJ1005,3/10/2020,6/21/2020,6/23/2020,6/27/2020,USD,4,29,282,17,3,0.4,"2,331.60","1,025.90"
SO - 0006447,Online,WARE-XYS1001,3/10/2020,6/21/2020,7/16/2020,7/26/2020,USD,18,7,4,38,1,0.4,"2,680.00","2,117.20"
